Compound_CID,Name,Synonyms,Molecular_Formula,InChI,SMILES,InChIKey,IUPAC_Name,MeSH_Headings,Annotation_Content,Linked_BioAssays,Data_Source,Data_Source_Category,Tagged_by_PubChem,Molecular_Weight,Polar_Area,Complexity,XLogP,Heavy_Atom_Count,H-Bond_Donor_Count,H-Bond_Acceptor_Count,Rotatable_Bond_Count,Exact_Mass,Monoisotopic_Mass,Charge,Covalent_Unit_Count,Isotopic_Atom_Count,Total_Atom_Stereo_Count,Defined_Atom_Stereo_Count,Undefined_Atom_Stereo_Count,Total_Bond_Stereo_Count,Defined_Bond_Stereo_Count,Undefined_Bond_Stereo_Count,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count,Linked_PubChem_Patent_Family_Count,Annotation_Type_Count,Create_Date
156010815,Anticancer agent 76,Anticancer agent 76|2448091-11-8|orb1686206|CHEMBL4632849|HY-150571|CS-0534689,C32H33NO5S,"InChI=1S/C32H33NO5S/c1-3-9-23-13-15-29(34)27(21-23)28-22-24(10-4-2)14-16-30(28)38-18-20-39(37)19-8-7-17-33-31(35)25-11-5-6-12-26(25)32(33)36/h3-6,11-16,21-22,34H,1-2,7-10,17-20H2",C=CCC1=CC(=C(C=C1)O)C2=C(C=CC(=C2)CC=C)OCCS(=O)CCCCN3C(=O)C4=CC=CC=C4C3=O,AXGJLSFJTXQDLE-UHFFFAOYSA-N,"2-[4-[2-[2-(2-hydroxy-5-prop-2-enylphenyl)-4-prop-2-enylphenoxy]ethylsulfinyl]butyl]isoindole-1,3-dione",,Biological Test Results|Classification|Literature|Biological Test Results: Active,1666895|1666896|1666897|1666898|1666899|1666900|1666901|1666902|1666903|1666904|1666905|1666906|1666907|1666908|1666909|1666910|1666911|1666912|1666913|1666914|1666915|1666916|1666917|1666918|1666919|1666920|1666921|1666922|1666923|1666924|1666925|1666926|1666927|1666928|1666929,AbaChemScene|Biorbyt|BLD Pharm|ChEMBL|InvivoChem|MedChemexpress MCE|MolGenie|TargetMol,Chemical Vendors|Curation Efforts|Research and Development,,543.7,103.0,853,5.7,39,1,6,14,543.207947,543.207947,0,1,0,1,0,1,0,0,0,1,0,0,4,20210727
155920439,Anticancer agent 31,"Anticancer agent 31|2222930-72-3|orb1686677|DA-50530|HY-143302|CS-0434377|1-(3-(((6,7-difluoroquinoxalin-2-yl)amino)methyl) phenyl)-3-(4-phenoxyphenyl)urea",C28H21F2N5O2,"InChI=1S/C28H21F2N5O2/c29-23-14-25-26(15-24(23)30)35-27(17-31-25)32-16-18-5-4-6-20(13-18)34-28(36)33-19-9-11-22(12-10-19)37-21-7-2-1-3-8-21/h1-15,17H,16H2,(H,32,35)(H2,33,34,36)",C1=CC=C(C=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC=CC(=C3)CNC4=NC5=CC(=C(C=C5N=C4)F)F,STADTCXKZRQMEY-UHFFFAOYSA-N,"1-[3-[[(6,7-difluoroquinoxalin-2-yl)amino]methyl]phenyl]-3-(4-phenoxyphenyl)urea",,Classification|Literature,,"AbaChemScene|Biorbyt|BLD Pharm|Debye Scientific Co., Ltd|MedChemexpress MCE|Springer Nature|TargetMol",Chemical Vendors|Journal Publishers,,497.5,88.2,719,5.3,37,3,7,7,497.166321,497.166321,0,1,0,0,0,0,0,0,0,1,0,0,2,20210604
155548341,Anticancer agent 49,Anticancer agent 49|2395009-34-2|orb1687441|CHEMBL4536640|DA-70922|HY-146358|CS-0498472,C26H25N3O4,"InChI=1S/C26H25N3O4/c1-31-23-12-17(13-24(32-2)26(23)33-3)25(30)22-15-29(20-10-8-19(28)9-11-20)14-21(22)16-4-6-18(27)7-5-16/h4-15H,27-28H2,1-3H3",COC1=CC(=CC(=C1OC)OC)C(=O)C2=CN(C=C2C3=CC=C(C=C3)N)C4=CC=C(C=C4)N,HQVMRVMGUWOSRW-UHFFFAOYSA-N,"[1,4-bis(4-aminophenyl)pyrrol-3-yl]-(3,4,5-trimethoxyphenyl)methanone",,Biological Test Results|Classification|Literature|Biological Test Results: Active|Biological Test Results: Micromolar,1519871|1519872|1519873|1519874|1519875|1519876|1519877|1519878|1519879|1519880|1519881|1519882|1519883|1519884|1519885|1519886|1519887|1519888|1519905|1519906|1519907|1519908|1519909,"AbaChemScene|Biorbyt|BLD Pharm|ChEMBL|Debye Scientific Co., Ltd|MedChemexpress MCE|MolGenie|TargetMol",Chemical Vendors|Curation Efforts|Research and Development,,443.5,102.0,619,3.8,33,2,6,7,443.184509,443.184509,0,1,0,0,0,0,0,0,0,1,0,0,5,20210217
155548841,Anticancer agent 164,Anticancer agent 164|2235393-30-1|orb1944505|CHEMBL4537984|DA-70918|HY-128634|CS-0096285,C21H23F3N8O2S2,"InChI=1S/C21H23F3N8O2S2/c22-21(23,24)14-2-4-15(5-3-14)28-18(33)29-19-30-31-20(36-19)35-17-12-16(26-13-27-17)25-6-1-7-32-8-10-34-11-9-32/h2-5,12-13H,1,6-11H2,(H,25,26,27)(H2,28,29,30,33)",C1COCCN1CCCNC2=CC(=NC=N2)SC3=NN=C(S3)NC(=O)NC4=CC=C(C=C4)C(F)(F)F,WTSWGANJWKXVEC-UHFFFAOYSA-N,"1-[5-[6-(3-morpholin-4-ylpropylamino)pyrimidin-4-yl]sulfanyl-1,3,4-thiadiazol-2-yl]-3-[4-(trifluoromethyl)phenyl]urea",,Biological Test Results|Classification|Literature|Biological Test Results: Active|Biological Test Results: Micromolar,1544924|1544925|1544926|1544928|1544929|1544930|1544931|1544932|1544933|1544934|1544935|1544936|1544937|1544938|1544939|1544940|1544941|1544942|1544943|2100646,"AbaChemScene|Biorbyt|BLD Pharm|ChEMBL|Debye Scientific Co., Ltd|MedChemexpress MCE|MolGenie|TargetMol",Chemical Vendors|Curation Efforts|Research and Development,,540.6,171.0,684,3.5,36,3,13,9,540.133728,540.133728,0,1,0,0,0,0,0,0,0,1,0,0,5,20210217
155538071,Anticancer agent 65,"Anticancer agent 65|2407861-48-5|orb1685861|CHEMBL4475439|DA-61110|HY-146105|CS-0499313|[(3S,5R,8R,9R,10R,12R,13R,14R,17S)-17-[(2R)-2,6-dihydroxy-6-methylheptan-2-yl]-12-hydroxy-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl] piperidine-4-carboxylate",C36H63NO5,"InChI=1S/C36H63NO5/c1-31(2,40)15-9-16-36(8,41)24-10-18-35(7)29(24)25(38)22-27-33(5)17-12-28(42-30(39)23-13-20-37-21-14-23)32(3,4)26(33)11-19-34(27,35)6/h23-29,37-38,40-41H,9-22H2,1-8H3/t24-,25+,26-,27+,28-,29-,33-,34+,35+,36+/m0/s1",C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2C[C@H]([C@H]4[C@]3(CC[C@@H]4[C@@](C)(CCCC(C)(C)O)O)C)O)C)(C)C)OC(=O)C5CCNCC5,AFACQRIUMCYKAU-QZBQRUMZSA-N,"[(3S,5R,8R,9R,10R,12R,13R,14R,17S)-17-[(2R)-2,6-dihydroxy-6-methylheptan-2-yl]-12-hydroxy-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-yl] piperidine-4-carboxylate",,Biological Test Results|Classification|Literature|Patents|Biological Test Results: Active,1582252|1582253|1582254|1582255|1582256|1582257|1582258|1582259|1582260|1582261|1582262|1582263|1582264|1582265|1582266|1582267|1582268|1582269|1582270|1582271|1582272|1582273|1582274|1582275|1582276|1582277|1582278|1582279|1582280|1582281|1582282|1582283|1582284|1582285|1582286|1582287|1582288|1582289|1582290|1582291,"AbaChemScene|Biorbyt|ChEMBL|Debye Scientific Co., Ltd|Google Patents|InvivoChem|MedChemexpress MCE|MolGenie|TargetMol",Chemical Vendors|Curation Efforts|Research and Development,,589.9,99.0,1010,6.5,42,4,6,8,589.470642,589.470642,0,1,0,10,10,0,0,0,0,1,1,1,5,20210217
155557963,Anticancer agent 48,Anticancer agent 48|2395009-13-7|orb1687442|CHEMBL4559506|DA-50533|HY-146357|CS-0498471,C26H25N3O4,"InChI=1S/C26H25N3O4/c1-31-23-11-17(12-24(32-2)26(23)33-3)25(30)22-15-29(20-6-4-5-19(28)13-20)14-21(22)16-7-9-18(27)10-8-16/h4-15H,27-28H2,1-3H3",COC1=CC(=CC(=C1OC)OC)C(=O)C2=CN(C=C2C3=CC=C(C=C3)N)C4=CC=CC(=C4)N,HWEPQWQOQSZLRC-UHFFFAOYSA-N,"[1-(3-aminophenyl)-4-(4-aminophenyl)pyrrol-3-yl]-(3,4,5-trimethoxyphenyl)methanone",,Biological Test Results|Classification|Literature|Biological Test Results: Active|Biological Test Results: Micromolar,1519871|1519872|1519873|1519874|1519875|1519876|1519877|1519878|1519879|1519880|1519881|1519882|1519883|1519884|1519885|1519886|1519887|1519888|1519889|1519890|1519891|1519892|1519893|1519894|1519895|1519896|1519897|1519898|1519899|1519900|1519901|1519902|1519903|1519904|1519905|1779197|1779198|1779200,"AbaChemScene|Biorbyt|BLD Pharm|ChEMBL|Debye Scientific Co., Ltd|MedChemexpress MCE|MolGenie|TargetMol",Chemical Vendors|Curation Efforts|Research and Development,,443.5,102.0,627,3.8,33,2,6,7,443.184509,443.184509,0,1,0,0,0,0,0,0,0,2,0,0,5,20210217
155562559,Anticancer agent 52,Anticancer agent 52|2388983-64-8|orb1982864|CHEMBL4571032|DA-61107|HY-146406|CS-0498656,C50H43Br2N2P,"InChI=1S/C50H43N2P.2BrH/c1-4-21-45(22-5-1)53(46-23-6-2-7-24-46,47-25-8-3-9-26-47)34-16-29-50-51(37-39-30-32-41-17-10-12-19-43(41)35-39)48-27-14-15-28-49(48)52(50)38-40-31-33-42-18-11-13-20-44(42)36-40;;/h1-15,17-28,30-33,35-36H,16,29,34,37-38H2;2*1H/q+2;;/p-2",C1=CC=C(C=C1)[P+](CCCC2=[N+](C3=CC=CC=C3N2CC4=CC5=CC=CC=C5C=C4)CC6=CC7=CC=CC=C7C=C6)(C8=CC=CC=C8)C9=CC=CC=C9.[Br-].[Br-],KROCGDJBFJIYCI-UHFFFAOYSA-L,"3-[1,3-bis(naphthalen-2-ylmethyl)benzimidazol-3-ium-2-yl]propyl-triphenylphosphanium dibromide",,Biological Test Results|Classification|Literature|Patents|Biological Test Results: Active,1519769|1519770|1519771|1519772|1519773|1519774|1519775|1519776|1519777|1519778|1519779|1519780|1519781|1519782|1519783|1519784|1519785|1519786|1519787|1519788|1519789|1519790|1519791|1519792|1519793|1519794|1519795|1519796|1519797|1519798|1519799|1519800|1519801|1519802|1519803|1519804|1519805|1519806|1519807|1519808|1519809|1519810|1519811|1519812|1519813|1519814|1519815|1519816|1519817|1519818|1519819|1519820|1519821|1519822|1519823|1519824|1519825|1519826|1519827|1519828|1519829|1519830|1519831|1519832|1519833|1519834|1519835|1519836|1519837|1519838|1519839|1519840|1519841|1519842|1519843|1519844|1519845|1519846|1519847|1519848|1519849|1519850|1519851|1519852|1519854|1519856|1519857|1519858|1519859|1519860|1519861|1519862|1519863|1519864|1519865|1519866|1519867|1519868,"AbaChemScene|Biorbyt|BLD Pharm|ChEMBL|Debye Scientific Co., Ltd|Google Patents|MedChemexpress MCE|MolGenie|TargetMol",Chemical Vendors|Curation Efforts|Research and Development,,862.7,8.8,1010,,55,0,2,11,862.151001,860.153076,0,3,0,0,0,0,0,0,0,1,2,1,5,20210217
155518592,Anticancer agent 245,2130040-60-5|Anticancer agent 245|orb2664118|CHEMBL4446637|SCHEMBL21258892|HY-164320,C24H22BNO4,"InChI=1S/C24H22BNO4/c1-16(27)17-8-10-18(11-9-17)20-5-3-7-22(14-20)26-23(28)13-12-19-4-2-6-21-15-30-25(29)24(19)21/h2-11,14,29H,12-13,15H2,1H3,(H,26,28)",B1(C2=C(CO1)C=CC=C2CCC(=O)NC3=CC=CC(=C3)C4=CC=C(C=C4)C(=O)C)O,KANKQAZGSKQFCK-UHFFFAOYSA-N,"N-[3-(4-acetylphenyl)phenyl]-3-(1-hydroxy-3H-2,1-benzoxaborol-7-yl)propanamide",,Biological Test Results|Classification|Literature|Patents|Biological Test Results: Active|Biological Test Results: Micromolar,1569284|1569285|1569286|1569287|1569288|1569289|1569290|1569291|1569292|1569293|1569294|1569295|1569296|1569297|1569298|1569299|1569300|1569318|1569319|1569320|1569321,Biorbyt|ChEMBL|MedChemexpress MCE|MolGenie|SureChEMBL|TargetMol,Chemical Vendors|Curation Efforts|Research and Development,,399.2,75.6,606,,30,2,4,6,399.164185,399.164185,0,1,0,0,0,0,0,0,0,1,1,1,6,20210217
155385945,Anticancer agent 57,Anticancer agent 57|2408017-71-8|orb1688454|CHEMBL4440346|SCHEMBL22771250|DA-70924|HY-146452,C20H21Cl2NO2,"InChI=1S/C20H21Cl2NO2/c1-25-19-4-2-3-17(15-19)20(24)10-7-16-5-8-18(9-6-16)23(13-11-21)14-12-22/h2-10,15H,11-14H2,1H3/b10-7+",COC1=CC=CC(=C1)C(=O)/C=C/C2=CC=C(C=C2)N(CCCl)CCCl,FDGNRFLWAKBGSV-JXMROGBWSA-N,(E)-3-[4-[bis(2-chloroethyl)amino]phenyl]-1-(3-methoxyphenyl)prop-2-en-1-one,,Biological Test Results|Classification|Literature|Patents|Biological Test Results: Active,1541665|1541666|1541667|1541668|1541669|1541670|1541671|1541672|1541673|1541674|1541675|1541676|1541677|1541678|1541679|1541680|1541681|1541682|1541683|1541684|1541685|1541686|1541687|1541688|1541689|1541692|1541693|1541695|1541696|1541697|1541698|1541699|1541700|1541701|1541702|1541704|1541705|1541706|1541707|1541708|1541709|1541710|1541711|1541712|1541713|1541714|1541715|1541717|1541719|2112215,"Biorbyt|BLD Pharm|ChEMBL|Debye Scientific Co., Ltd|Google Patents|MedChemexpress MCE|MolGenie|PATENTSCOPE (WIPO)|SureChEMBL|TargetMol",Chemical Vendors|Curation Efforts|Governmental Organizations|Research and Development,,378.3,29.5,416,5.0,25,0,3,9,377.094940,377.094940,0,1,0,0,0,0,1,1,0,1,4,1,5,20210123
155807296,Anticancer agent 70,Anticancer agent 70|2521770-35-2|orb1688940|NSC780718|NSC-780718|HY-147816,C13H9Cl2N3O2S,"InChI=1S/C13H9Cl2N3O2S/c14-9-4-5-12(10(15)6-9)21(19,20)18-11-3-1-2-8-7-16-17-13(8)11/h1-7,18H,(H,16,17)",C1=CC2=C(C(=C1)NS(=O)(=O)C3=C(C=C(C=C3)Cl)Cl)NN=C2,URDFXYJXTZQRSU-UHFFFAOYSA-N,"2,4-dichloro-N-(1H-indazol-7-yl)benzenesulfonamide",,Biological Test Results|Patents,1794731|1794732|1794733|1794735|1794736|1794738|1794739|1794740|1794742|1794745|1794746|1794748|1794750|1794751|1794752|1794753|1794754|1794755|1794756|1794757|1794758|1794759|1794760|1794761|1794763|1794764|1794765|1794766|1794767|1794768|1794769|1794771|1794772|1794773|1794774|1794775|1794776|1794777|1794778|1794779|1794780|1794781|1794782|1794783|1794784|1794785|1794786|1794787|1794788|1794789|1794790|1794792|1794793|1794794|1794795|1794796|1794798|1794799|1794800|2202374,Biorbyt|BLD Pharm|DTP/NCI|Google Patents|MedChemexpress MCE|TargetMol,Chemical Vendors|Governmental Organizations|Research and Development,,342.2,83.2,471,3.3,21,2,4,3,340.979248,340.979248,0,1,0,0,0,0,0,0,0,0,1,1,2,20210319
155807516,Anticancer agent 16,Anticancer agent 16|CHEMBL5085752|NSC796187|NSC-796187|HY-139882|CS-0256198|2761205-38-1,C27H33N5O6,"InChI=1S/C27H33N5O6/c1-19(2)8-6-4-5-7-9-25(33)28-17-20-10-15-23(24(16-20)36-3)37-18-26-30-31-27(38-26)29-21-11-13-22(14-12-21)32(34)35/h6,8,10-16,19H,4-5,7,9,17-18H2,1-3H3,(H,28,33)(H,29,31)/b8-6+",CC(C)/C=C/CCCCC(=O)NCC1=CC(=C(C=C1)OCC2=NN=C(O2)NC3=CC=C(C=C3)[N+](=O)[O-])OC,RLVMYRIEBINABM-SOFGYWHQSA-N,"(E)-N-[[3-methoxy-4-[[5-(4-nitroanilino)-1,3,4-oxadiazol-2-yl]methoxy]phenyl]methyl]-8-methylnon-6-enamide",,Biological Test Results|Classification|Literature|Patents|Biological Test Results: Active,1794731|1794732|1794733|1794735|1794736|1794738|1794739|1794740|1794742|1794745|1794746|1794748|1794750|1794751|1794752|1794753|1794754|1794755|1794756|1794757|1794758|1794759|1794760|1794761|1794763|1794764|1794765|1794766|1794767|1794768|1794769|1794771|1794772|1794773|1794774|1794775|1794776|1794777|1794778|1794779|1794780|1794781|1794782|1794783|1794784|1794785|1794786|1794787|1794788|1794789|1794790|1794792|1794793|1794794|1794795|1794796|1794798|1794799|1794800|1833705|1833706|1833707|1833708|1833709|1833710|1833711|1833712|1833713|1833714|1833715|1833716|1833717|1833718|1833719|1833720|1833721|1833722|1833723|1833724|1833725|1833726|1833727|1833728|1833729|1833730|1833731|1833732|1833733|1833734|1833735|1833736|1833737|1833738|1833739|1833740|1833741|1833742|1833743|1833744|1833745|1833746|1833747|1833748|1833749|1833750|1833751|1833752|1833753|1833754|1833755|1833756|1833757|1833758|1833759|1833760|1833761|1833762|1833763|1833764|1833765|1833766|1833767|1833768|1833769|1833770|1833771|1833772|1833773|1833774|1833775|1833776|1833777|1833778|1833781|1833782|1833783|1833784|1833785|1833786|1833787|1833788|1833789|1833790|1833791|1833792|1833793|1833794|1833795|1833796|1833797|2202374,AbaChemScene|BLD Pharm|ChEMBL|DTP/NCI|Google Patents|MedChemexpress MCE|MolGenie,Chemical Vendors|Curation Efforts|Governmental Organizations|Research and Development,,523.6,144.0,740,5.0,38,2,9,14,523.243103,523.243103,0,1,0,0,0,0,1,1,0,1,6,4,5,20210319
155810867,Anticancer agent 56,"Anticancer agent 56|2241915-59-1|CHEMBL4778826|orb1688363|BDBM50551188|NSC802691|NSC-802691|DA-61109|HY-146444|CS-0498897|(E)-1-[1-(4-chlorophenyl)-5-methyltriazol-4-yl]-3-(3,4-dimethoxyphenyl)prop-2-en-1-one",C20H18ClN3O3,"InChI=1S/C20H18ClN3O3/c1-13-20(22-23-24(13)16-8-6-15(21)7-9-16)17(25)10-4-14-5-11-18(26-2)19(12-14)27-3/h4-12H,1-3H3/b10-4+",CC1=C(N=NN1C2=CC=C(C=C2)Cl)C(=O)/C=C/C3=CC(=C(C=C3)OC)OC,YOJHPSLHBFFDDL-ONNFQVAWSA-N,"(E)-1-[1-(4-chlorophenyl)-5-methyltriazol-4-yl]-3-(3,4-dimethoxyphenyl)prop-2-en-1-one",,Biological Test Results|Classification|Literature|Biological Test Results: Active|Biological Test Results: Micromolar,1689641|1689642|1689643|1689644|1689645|1689646|1689647|1689648|1689649|1689650|1689651|1689652|1689653|1689654|1689655|1689656|1689657|1689658|1689659|1689660|1689661|1689662|1689663|1689664|1689665|1689666|1689667|1689668|1689669|1689670|1689671|1689672|1689673|1689674|1689675|1689678|1689679|1689680|1689681|1689682|1689683|1689684|1689685|1689687|1689688|1689689|1689690|1689691|1689692|1689693|1689694|1689695|1689696|1689697|1689698|1689699|1689700|1689701|1689702|1689703|1689704|1689705|1689706|1689707|1689708|1689709|1689710|1689711|1689712|1689713|1689714|1689715|1689716|1689717|1689718|1689719|1689720|1689721|1689722|1689723|1689724|1689725|1689726|1689727|1689728|1689729|1689730|1689731|1689732|1689733|1689734|1689735|1689736|1689737|1794731|1794732|1794733|1794735|1794736|1794738|1794739|1794740|1794742|1794745|1794746|1794748|1794750|1794751|1794752|1794753|1794754|1794755|1794756|1794757|1794758|1794759|1794760|1794761|1794763|1794764|1794765|1794766|1794767|1794768|1794769|1794771|1794772|1794773|1794774|1794775|1794776|1794777|1794778|1794779|1794780|1794781|1794782|1794783|1794784|1794785|1794786|1794787|1794788|1794789|1794790|1794792|1794793|1794794|1794795|1794796|1794798|1794799|1794800|2124414|2124415|2124416|2202374,"AbaChemScene|BindingDB|Biorbyt|BLD Pharm|ChEMBL|Debye Scientific Co., Ltd|DTP/NCI|InvivoChem|MedChemexpress MCE|MolGenie|TargetMol",Chemical Vendors|Curation Efforts|Governmental Organizations|Research and Development,,383.8,66.2,525,4.4,27,0,5,6,383.103668,383.103668,0,1,0,0,0,0,1,1,0,1,0,0,5,20210319
155814000,Anticancer agent 137,Anticancer agent 137|CHEMBL5406675|NSC802642|NSC-802642|HY-155570|CS-0881789,C26H27NO6,"InChI=1S/C26H27NO6/c1-29-19-10-8-18(9-11-19)27-26(28)17-7-5-6-16(14-17)21-13-12-20-22(33-21)15-23(30-2)25(32-4)24(20)31-3/h5-11,14-15,21H,12-13H2,1-4H3,(H,27,28)",COC1=CC=C(C=C1)NC(=O)C2=CC=CC(=C2)C3CCC4=C(C(=C(C=C4O3)OC)OC)OC,UYVMJFWMWINCSW-UHFFFAOYSA-N,"N-(4-methoxyphenyl)-3-(5,6,7-trimethoxy-3,4-dihydro-2H-chromen-2-yl)benzamide",,Biological Test Results|Literature|Biological Test Results: Active,1|5|7|9|13|15|19|21|23|25|29|31|33|35|37|39|41|43|45|49|53|59|65|67|71|73|77|79|81|83|85|89|91|93|95|97|99|101|103|105|107|109|113|115|119|121|125|129|131|137|139|141|143|145|1794731|1794732|1794733|1794735|1794736|1794738|1794739|1794740|1794742|1794745|1794746|1794748|1794750|1794751|1794752|1794753|1794754|1794755|1794756|1794757|1794758|1794759|1794760|1794761|1794763|1794764|1794765|1794766|1794767|1794768|1794769|1794771|1794772|1794773|1794774|1794775|1794776|1794777|1794778|1794779|1794780|1794781|1794782|1794783|1794784|1794785|1794786|1794787|1794788|1794789|1794790|1794792|1794793|1794794|1794795|1794796|1794798|1794799|1794800|2035937|2035938|2035939|2035940|2035941|2035942|2035943|2035944|2035945|2035946|2035947|2035948|2035949|2035950|2035951|2035952|2035953|2035954|2035955|2035956|2035957|2035958|2035959|2035960|2035961|2035962|2035963|2035964|2035965|2035966|2035967|2035968|2035969|2035970|2035971|2035972|2035973|2035974|2035975|2035976|2035977|2035978|2035979|2035983|2035984|2035985|2035986|2035987|2035988|2035989|2035990|2035991|2035992|2035993|2035994|2035995|2035996|2035997|2202374|2202375,AbaChemScene|BLD Pharm|ChEMBL|DTP/NCI|MedChemexpress MCE,Chemical Vendors|Curation Efforts|Governmental Organizations|Research and Development,,449.5,75.3,624,4.5,33,1,6,7,449.183838,449.183838,0,1,0,1,0,1,0,0,0,1,0,0,3,20210319
166642370,Anticancer agent 94,Anticancer agent 94|HY-152085|CS-0634418,C22H15NO4,"InChI=1S/C22H15NO4/c24-20-17-8-4-5-9-18(17)27-22(26)19(20)23-21(25)16-12-10-15(11-13-16)14-6-2-1-3-7-14/h1-13,24H,(H,23,25)",C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)NC3=C(C4=CC=CC=C4OC3=O)O,IWGCSDPNTSMQFR-UHFFFAOYSA-N,N-(4-hydroxy-2-oxochromen-3-yl)-4-phenylbenzamide,,Patents,,AbaChemScene|BLD Pharm|Google Patents|MedChemexpress MCE|PATENTSCOPE (WIPO),Chemical Vendors|Governmental Organizations|Research and Development,,357.4,75.6,599,3.9,27,2,4,3,357.100098,357.100098,0,1,0,0,0,0,0,0,0,0,2,1,1,20230316
163408882,Anticancer agent 61,Anticancer agent 61|2413148-53-3|orb1686038|HY-146466|CS-0499058,C22H22N3Na2O8PS,"InChI=1S/C22H24N3O8PS.2Na/c1-24-18-7-5-4-6-16(18)17-14-15(8-9-19(17)24)35(29,30)25(12-13-33-34(26,27)28)20-10-11-21(31-2)23-22(20)32-3;;/h4-11,14H,12-13H2,1-3H3,(H2,26,27,28);;/q;2*+1/p-2",CN1C2=C(C=C(C=C2)S(=O)(=O)N(CCOP(=O)([O-])[O-])C3=C(N=C(C=C3)OC)OC)C4=CC=CC=C41.[Na+].[Na+],MXTPMEUEMLWOTC-UHFFFAOYSA-L,"disodium;2-[(2,6-dimethoxy-3-pyridinyl)-(9-methylcarbazol-3-yl)sulfonylamino]ethyl phosphate",,,,AbaChemScene|Biorbyt|MedChemexpress MCE|TargetMol,Chemical Vendors,,565.4,154.0,878,,37,0,10,9,565.066040,565.066040,0,3,0,0,0,0,0,0,0,0,0,0,0,20220630
163408940,Anticancer agent 66,Anticancer agent 66|2691895-64-2|orb1744876|DA-50536|HY-147781|CS-0527458,C26H23Cl2FN6O2S2,"InChI=1S/C26H23Cl2FN6O2S2/c27-18-4-1-14(9-19(18)28)13-38-26-33-32-25(39-26)31-24(37)17-12-35(15-2-3-15)21-11-22(34-7-5-30-6-8-34)20(29)10-16(21)23(17)36/h1,4,9-12,15,30H,2-3,5-8,13H2,(H,31,32,37)",C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)NC5=NN=C(S5)SCC6=CC(=C(C=C6)Cl)Cl,XZEIEOWUCMQKBT-UHFFFAOYSA-N,"1-cyclopropyl-N-[5-[(3,4-dichlorophenyl)methylsulfanyl]-1,3,4-thiadiazol-2-yl]-6-fluoro-4-oxo-7-piperazin-1-ylquinoline-3-carboxamide",,Classification,,"AbaChemScene|Biorbyt|Debye Scientific Co., Ltd|InvivoChem|MedChemexpress MCE|Protheragen|TargetMol",Chemical Vendors,,605.5,144.0,957,4.3,39,2,10,7,604.068481,604.068481,0,1,0,0,0,0,0,0,0,0,0,0,1,20220630
